num;label
75847;Zooming In With Two Fingers
147220;Swiping Up
65101;Thumb Down
144729;Swiping Up
8883;Zooming In With Two Fingers
24007;Sliding Two Fingers Down
9540;Thumb Down
106307;Swiping Down
109054;Stop Sign
53574;Thumb Down
71045;Stop Sign
26507;Zooming In With Two Fingers
66619;Drumming Fingers
107776;Sliding Two Fingers Right
91752;Swiping Up
60223;Swiping Up
24415;Sliding Two Fingers Up
144956;Swiping Right
64112;Swiping Right
56927;Zooming In With Two Fingers
32854;Drumming Fingers
74995;Thumb Up
94131;No gesture
65055;Sliding Two Fingers Down
107531;Drumming Fingers
76354;Zooming Out With Two Fingers
111641;Thumb Up
122985;Sliding Two Fingers Left
53382;Sliding Two Fingers Left
84778;Sliding Two Fingers Right
137820;No gesture
21597;Thumb Up
126955;Sliding Two Fingers Left
47659;Sliding Two Fingers Left
78368;Swiping Up
69211;Sliding Two Fingers Right
115666;Sliding Two Fingers Down
98882;Sliding Two Fingers Left
25049;Stop Sign
80079;Sliding Two Fingers Up
57574;Sliding Two Fingers Left
76083;Zooming Out With Two Fingers
44435;Swiping Down
77220;Thumb Down
17156;Zooming In With Two Fingers
7186;Sliding Two Fingers Down
54767;Drumming Fingers
69158;Sliding Two Fingers Down
59674;Sliding Two Fingers Down
42602;Swiping Down
34532;Sliding Two Fingers Left
54854;Sliding Two Fingers Right
75759;Stop Sign
106853;Thumb Up
11090;Sliding Two Fingers Up
53061;Sliding Two Fingers Left
60234;Swiping Up
107932;Sliding Two Fingers Up
29838;Sliding Two Fingers Right
81195;Stop Sign
54120;Sliding Two Fingers Right
37611;Swiping Up
104863;Swiping Down
25677;Thumb Up
8651;Sliding Two Fingers Left
13343;Thumb Down
138153;Sliding Two Fingers Up
122444;Swiping Down
33542;Thumb Down
11526;Sliding Two Fingers Left
103005;Swiping Up
113693;Zooming Out With Two Fingers
75595;Zooming In With Two Fingers
51781;No gesture
72125;Stop Sign
128979;Swiping Up
106371;Swiping Down
129508;Zooming Out With Two Fingers
46928;Thumb Up
123945;Thumb Up
85566;Swiping Up
32779;Sliding Two Fingers Left
62259;Sliding Two Fingers Down
26202;Thumb Up
134099;Drumming Fingers
119903;Zooming In With Two Fingers
142435;Zooming Out With Two Fingers
30631;Zooming Out With Two Fingers
116223;Zooming Out With Two Fingers
65477;Sliding Two Fingers Up
61138;Sliding Two Fingers Left
55098;Sliding Two Fingers Down
46541;Sliding Two Fingers Left
20979;Sliding Two Fingers Up
26836;Sliding Two Fingers Down
131234;Sliding Two Fingers Down
139338;Thumb Up
26902;Thumb Down
132862;Thumb Up
1292;Swiping Down
112777;No gesture
86;Thumb Up
103352;Stop Sign
106481;Sliding Two Fingers Down
143473;Zooming In With Two Fingers
124523;Sliding Two Fingers Right
80396;Sliding Two Fingers Up
43201;Thumb Up
55628;Thumb Up
91470;Sliding Two Fingers Right
4201;Swiping Right
62058;Swiping Down
51467;Zooming In With Two Fingers
137821;Zooming Out With Two Fingers
79552;No gesture
97552;Thumb Up
49230;Drumming Fingers
138823;Swiping Up
26363;Swiping Up
105686;Swiping Down
32507;Sliding Two Fingers Right
75886;Sliding Two Fingers Left
87990;No gesture
18254;Sliding Two Fingers Left
128888;Stop Sign
10682;Drumming Fingers
7067;Zooming In With Two Fingers
90431;Drumming Fingers
11487;Swiping Down
123604;Zooming Out With Two Fingers
66344;Drumming Fingers
51570;Zooming In With Two Fingers
85739;Sliding Two Fingers Up
76189;Drumming Fingers
48280;Drumming Fingers
76529;Sliding Two Fingers Left
9711;Sliding Two Fingers Left
27827;Thumb Down
58397;Swiping Down
123666;Swiping Right
34816;Sliding Two Fingers Left
82826;Sliding Two Fingers Up
113604;Sliding Two Fingers Left
73789;Thumb Up
90455;Thumb Down
128199;Swiping Up
147034;Swiping Up
81421;Drumming Fingers
5610;Sliding Two Fingers Up
109769;Sliding Two Fingers Up
111192;Swiping Right
102686;Sliding Two Fingers Right
10707;Sliding Two Fingers Right
120892;Thumb Down
134281;Zooming Out With Two Fingers
903;Drumming Fingers
137526;Sliding Two Fingers Up
33867;Swiping Up
103482;Sliding Two Fingers Down
136188;Stop Sign
68451;No gesture
1839;Sliding Two Fingers Up
91895;Swiping Up
107261;Stop Sign
36152;Swiping Up
29109;Sliding Two Fingers Up
49336;Swiping Up
49164;Thumb Up
67633;Sliding Two Fingers Down
81122;Thumb Up
60783;Swiping Right
77527;Thumb Up
116213;Thumb Up
112246;Sliding Two Fingers Up
67610;Sliding Two Fingers Right
62569;Sliding Two Fingers Down
69062;Swiping Right
124485;Thumb Up
124473;Thumb Up
58160;Thumb Down
143766;Sliding Two Fingers Up
73432;Thumb Down
20329;No gesture
113095;Sliding Two Fingers Up
10454;Sliding Two Fingers Up
99326;Thumb Down
61700;Sliding Two Fingers Right
60169;Swiping Right
25452;No gesture
19618;Swiping Down
127442;Stop Sign
144203;No gesture
64542;Sliding Two Fingers Down
131068;Swiping Up
75494;Thumb Up
53169;Swiping Up
27538;Zooming Out With Two Fingers
16696;Swiping Right
121;Sliding Two Fingers Down
42012;Sliding Two Fingers Right
46221;Sliding Two Fingers Up
102101;Swiping Down
33620;Thumb Down
2612;Sliding Two Fingers Left
85806;Swiping Up
115307;No gesture
144825;Drumming Fingers
56897;Stop Sign
3411;No gesture
43362;Zooming Out With Two Fingers
29529;Thumb Down
57937;Swiping Up
143098;No gesture
41473;Zooming In With Two Fingers
66090;Zooming In With Two Fingers
106831;No gesture
116357;Sliding Two Fingers Left
102375;Zooming Out With Two Fingers
96912;Swiping Right
93960;Sliding Two Fingers Right
11622;Zooming Out With Two Fingers
90244;Swiping Up
7782;Thumb Up
107482;Sliding Two Fingers Up
139993;Sliding Two Fingers Down
62260;Zooming In With Two Fingers
122632;Thumb Up
121795;Thumb Down
138640;Swiping Up
122645;Stop Sign
51044;Sliding Two Fingers Up
32672;Stop Sign
38339;Sliding Two Fingers Right
40330;Sliding Two Fingers Up
36599;Sliding Two Fingers Right
30935;Drumming Fingers
147548;Swiping Down
100883;Swiping Right
110074;Thumb Down
92499;Stop Sign
139039;Swiping Down
136495;Sliding Two Fingers Down
57531;Swiping Down
113158;Drumming Fingers
98083;Sliding Two Fingers Down
95310;Thumb Up
26384;Zooming In With Two Fingers
59042;Swiping Up
125831;Zooming Out With Two Fingers
40513;Swiping Up
4003;Swiping Up
113801;Swiping Up
71686;Zooming In With Two Fingers
119645;No gesture
28361;No gesture
75969;Zooming In With Two Fingers
145602;Swiping Down
138365;Stop Sign
100491;Thumb Down
121273;Swiping Up
63546;Sliding Two Fingers Left
116608;Thumb Up
17173;Swiping Down
7648;Zooming Out With Two Fingers
74288;No gesture
10147;Sliding Two Fingers Down
74553;Thumb Up
76946;Sliding Two Fingers Down
146289;Thumb Down
92568;No gesture
4036;Sliding Two Fingers Left
80067;Stop Sign
102814;Swiping Down
106960;Sliding Two Fingers Down
123237;Swiping Down
71523;Swiping Down
131040;Swiping Down
138331;Sliding Two Fingers Right
17101;Sliding Two Fingers Right
10242;Drumming Fingers
107566;Sliding Two Fingers Down
33448;Sliding Two Fingers Down
68042;Swiping Up
84880;Stop Sign
111977;No gesture
115137;Drumming Fingers
101355;Swiping Down
6518;Sliding Two Fingers Down
78440;Stop Sign
108709;Zooming In With Two Fingers
48601;Thumb Up
120113;Sliding Two Fingers Down
63316;Swiping Up
115408;No gesture
111388;Thumb Down
43401;No gesture
49657;Swiping Up
125062;Zooming In With Two Fingers
130985;Swiping Down
89689;Sliding Two Fingers Left
106884;Sliding Two Fingers Left
30821;Stop Sign
80165;Zooming In With Two Fingers
92006;Thumb Up
12508;Thumb Up
9580;Zooming In With Two Fingers
5745;Swiping Up
120865;Sliding Two Fingers Up
119057;Thumb Down
134229;Zooming Out With Two Fingers
112623;Drumming Fingers
66136;Thumb Up
85953;Zooming Out With Two Fingers
76791;Swiping Right
137293;Sliding Two Fingers Left
67469;Sliding Two Fingers Up
91913;Sliding Two Fingers Up
123271;Swiping Down
113270;Sliding Two Fingers Down
6148;Sliding Two Fingers Left
23675;Swiping Right
88574;Sliding Two Fingers Right
128284;Thumb Down
29431;Zooming In With Two Fingers
120622;Swiping Right
78794;Sliding Two Fingers Up
46512;Zooming Out With Two Fingers
67582;Sliding Two Fingers Down
95094;Sliding Two Fingers Down
111663;Sliding Two Fingers Left
79452;Sliding Two Fingers Up
144247;Sliding Two Fingers Left
51445;Sliding Two Fingers Down
113485;Swiping Right
72504;No gesture
85206;Swiping Right
8629;Swiping Down
42791;Zooming In With Two Fingers
112445;Drumming Fingers
96111;Swiping Down
109763;Stop Sign
30447;Swiping Up
91316;No gesture
123965;Zooming In With Two Fingers
6008;Sliding Two Fingers Up
146643;Stop Sign
118162;Swiping Right
37441;Sliding Two Fingers Up
59493;No gesture
81321;Drumming Fingers
122767;Stop Sign
42887;Sliding Two Fingers Right
63465;Swiping Up
66638;Zooming Out With Two Fingers
31101;Thumb Down
125507;Stop Sign
92481;No gesture
103744;No gesture
145931;Zooming Out With Two Fingers
119548;Sliding Two Fingers Right
74055;Sliding Two Fingers Right
104888;Sliding Two Fingers Up
34482;Sliding Two Fingers Up
51018;Thumb Up
27701;Sliding Two Fingers Left
41946;Thumb Down
120574;Zooming Out With Two Fingers
136823;Stop Sign
128461;Swiping Right
30916;Thumb Down
113190;Sliding Two Fingers Right
77189;Sliding Two Fingers Down
67365;No gesture
45727;Zooming Out With Two Fingers
15122;Zooming Out With Two Fingers
82274;Stop Sign
7452;Sliding Two Fingers Up
52734;No gesture
16008;Sliding Two Fingers Left
25503;Sliding Two Fingers Left
75278;Swiping Down
17023;Thumb Up
70164;Sliding Two Fingers Up
22936;Sliding Two Fingers Left
74560;Thumb Down
126126;No gesture
1793;Sliding Two Fingers Left
55969;Stop Sign
121377;No gesture
140792;Stop Sign
139744;Zooming Out With Two Fingers
100822;Swiping Down
35922;Sliding Two Fingers Left
66715;Sliding Two Fingers Down
80688;Swiping Right
58310;Sliding Two Fingers Up
127341;Swiping Right
48581;Swiping Right
75582;Zooming In With Two Fingers
141849;Swiping Up
141669;Swiping Right
57701;Thumb Up
91378;Zooming In With Two Fingers
140848;Zooming In With Two Fingers
117413;Zooming Out With Two Fingers
121634;Zooming In With Two Fingers
10024;Thumb Up
104955;Thumb Down
53489;Swiping Up
121524;Drumming Fingers
67948;Swiping Up
114414;Zooming In With Two Fingers
17865;Drumming Fingers
17596;Sliding Two Fingers Down
115223;Swiping Right
114528;Stop Sign
81293;Sliding Two Fingers Left
84329;Sliding Two Fingers Right
141069;Swiping Right
102098;Stop Sign
93941;Zooming Out With Two Fingers
76971;Swiping Up
80377;Drumming Fingers
17507;Sliding Two Fingers Left
60346;Thumb Up
7711;Stop Sign
46036;No gesture
125292;Swiping Up
51811;Thumb Down
8848;Zooming Out With Two Fingers
45160;Sliding Two Fingers Left
11434;Thumb Up
7481;Thumb Down
15394;Zooming In With Two Fingers
95473;No gesture
70169;Stop Sign
130155;Sliding Two Fingers Left
115059;Sliding Two Fingers Down
134872;Zooming In With Two Fingers
21461;Stop Sign
23462;Swiping Up
147184;Sliding Two Fingers Right
50096;Sliding Two Fingers Left
114063;Sliding Two Fingers Right
124710;Sliding Two Fingers Right
109560;Swiping Up
81902;Swiping Up
100892;Drumming Fingers
36317;Swiping Right
40072;Swiping Right
109299;No gesture
44349;Drumming Fingers
48233;Sliding Two Fingers Up
68365;Sliding Two Fingers Left
101828;Swiping Up
31700;No gesture
60022;Sliding Two Fingers Left
13279;Thumb Up
125529;Sliding Two Fingers Up
116774;Thumb Down
130138;Zooming Out With Two Fingers
19581;Sliding Two Fingers Up
66394;Stop Sign
55869;Sliding Two Fingers Up
111469;Sliding Two Fingers Down
112044;Swiping Right
19265;Drumming Fingers
65720;Sliding Two Fingers Down
38338;Swiping Down
121302;Sliding Two Fingers Right
14565;Thumb Up
84222;Thumb Up
117136;Sliding Two Fingers Up
44081;Swiping Up
47610;Swiping Up
131077;Thumb Up
138848;Sliding Two Fingers Right
39201;No gesture
21842;Swiping Down
9560;Swiping Down
11305;Thumb Down
58439;Swiping Up
7542;Thumb Up
79114;Zooming Out With Two Fingers
115518;Sliding Two Fingers Right
59184;Thumb Up
20475;Stop Sign
68155;Swiping Right
144159;No gesture
106987;Stop Sign
26641;Swiping Right
59978;Sliding Two Fingers Up
73455;Swiping Right
103097;Drumming Fingers
32869;Zooming In With Two Fingers
18875;Stop Sign
50319;Sliding Two Fingers Down
63553;Zooming In With Two Fingers
20701;Sliding Two Fingers Right
35701;No gesture
3152;Zooming Out With Two Fingers
37199;Swiping Down
118479;Thumb Down
132873;Stop Sign
78948;Drumming Fingers
130916;Sliding Two Fingers Right
124580;Swiping Down
77482;Swiping Up
146740;Thumb Up
90896;Zooming In With Two Fingers
28418;Swiping Up
99558;Thumb Down
135773;No gesture
1108;Thumb Down
21681;Zooming In With Two Fingers
142736;Thumb Down
88424;Swiping Up
116913;Zooming Out With Two Fingers
143853;Thumb Down
14262;Drumming Fingers
129983;Sliding Two Fingers Down
119040;Zooming Out With Two Fingers
67865;No gesture
73302;Thumb Up
58007;Sliding Two Fingers Left
75168;Swiping Up
7387;No gesture
75329;Stop Sign
43562;Stop Sign
53982;Thumb Down
142447;Thumb Up
32960;Sliding Two Fingers Right
773;Swiping Down
116135;Thumb Down
26454;Stop Sign
135705;Swiping Up
98112;Sliding Two Fingers Up
143763;Swiping Down
15317;Thumb Up
27084;No gesture
142522;Drumming Fingers
136786;Drumming Fingers
117724;Thumb Up
38763;Thumb Down
38190;Thumb Down
71732;No gesture
116222;No gesture
69858;Stop Sign
64644;Swiping Down
65106;Swiping Down
44859;Zooming Out With Two Fingers
147068;Sliding Two Fingers Up
62472;Swiping Up
47061;Zooming Out With Two Fingers
119828;Stop Sign
38785;Swiping Down
75085;Swiping Down
67237;Stop Sign
57660;Sliding Two Fingers Down
94995;Thumb Down
142105;No gesture
16868;Zooming In With Two Fingers
120616;Zooming Out With Two Fingers
21035;Swiping Up
69196;Zooming Out With Two Fingers
99675;Swiping Up
25242;Swiping Up
40534;Sliding Two Fingers Up
22869;Swiping Down
85530;Drumming Fingers
20671;Zooming Out With Two Fingers
37644;Sliding Two Fingers Down
29991;Drumming Fingers
137737;Sliding Two Fingers Left
48106;Thumb Down
144086;Swiping Up
7564;Swiping Up
17848;Zooming In With Two Fingers
140038;Sliding Two Fingers Down
3191;Swiping Down
79294;Sliding Two Fingers Left
10311;Swiping Down
63967;No gesture
49341;Drumming Fingers
132115;Sliding Two Fingers Down
109575;Zooming Out With Two Fingers
50295;Drumming Fingers
59188;Thumb Down
102646;Zooming Out With Two Fingers
93547;No gesture
732;Zooming Out With Two Fingers
136966;Drumming Fingers
17552;Drumming Fingers
88720;Sliding Two Fingers Down
115072;Thumb Down
79344;Zooming In With Two Fingers
44223;Swiping Down
37150;No gesture
50836;Swiping Up
107218;Thumb Up
147809;Zooming In With Two Fingers
87239;No gesture
98719;Zooming In With Two Fingers
52767;Drumming Fingers
54217;Sliding Two Fingers Up
141988;Sliding Two Fingers Right
71462;Sliding Two Fingers Right
94175;Stop Sign
133708;Drumming Fingers
102349;Swiping Right
21393;Zooming In With Two Fingers
69578;Thumb Down
88786;Sliding Two Fingers Down
17008;Swiping Up
63560;Swiping Up
72799;Thumb Up
91664;Sliding Two Fingers Right
25243;Sliding Two Fingers Left
130796;Sliding Two Fingers Left
141257;Zooming In With Two Fingers
76144;Zooming In With Two Fingers
51046;Swiping Right
53963;Sliding Two Fingers Right
129061;Thumb Up
76781;Swiping Right
102342;Sliding Two Fingers Right
138093;Sliding Two Fingers Up
83586;Thumb Up
100637;No gesture
75460;Drumming Fingers
45843;Thumb Up
89278;Swiping Right
87572;No gesture
19928;Sliding Two Fingers Right
132403;Sliding Two Fingers Up
73978;Sliding Two Fingers Up
84982;Swiping Right
1383;No gesture
104061;Stop Sign
54555;Sliding Two Fingers Left
20693;Stop Sign
52397;Swiping Down
3437;Zooming In With Two Fingers
109016;No gesture
109528;Zooming In With Two Fingers
88647;Zooming Out With Two Fingers
91124;Zooming In With Two Fingers
17050;Sliding Two Fingers Up
25104;No gesture
146233;Zooming Out With Two Fingers
144246;Stop Sign
35713;Thumb Down
27624;Thumb Up
12970;Drumming Fingers
95556;Thumb Down
2943;Drumming Fingers
114992;No gesture
91551;Swiping Up
12468;Thumb Down
110641;Sliding Two Fingers Down
89190;Zooming Out With Two Fingers
119657;Sliding Two Fingers Up
42796;Thumb Up
90213;Sliding Two Fingers Down
74300;Swiping Down
74046;Swiping Right
121765;Zooming In With Two Fingers
104218;Sliding Two Fingers Right
123120;Zooming Out With Two Fingers
102059;Sliding Two Fingers Up
50151;Sliding Two Fingers Right
124280;Swiping Down
130964;Swiping Up
125762;Sliding Two Fingers Up
92959;Swiping Up
135527;Zooming Out With Two Fingers
53614;Sliding Two Fingers Down
94761;Stop Sign
131500;Swiping Down
120426;Stop Sign
2532;Sliding Two Fingers Down
15167;Sliding Two Fingers Down
71921;Sliding Two Fingers Up
62261;Swiping Up
48635;Swiping Down
67541;Swiping Up
124230;Sliding Two Fingers Left
73856;Sliding Two Fingers Right
58295;Drumming Fingers
123590;Thumb Up
124629;Sliding Two Fingers Down
8107;Sliding Two Fingers Left
63599;Drumming Fingers
24435;Swiping Right
42067;No gesture
23956;Zooming In With Two Fingers
69123;Thumb Up
11423;Zooming In With Two Fingers
147286;Stop Sign
147675;Swiping Down
111511;Swiping Down
129514;Thumb Down
80123;Swiping Right
101660;Thumb Down
128255;Sliding Two Fingers Right
52831;Stop Sign
146934;Thumb Up
136118;Thumb Down
145823;Zooming In With Two Fingers
53739;Swiping Up
84510;No gesture
140749;Sliding Two Fingers Left
54638;Sliding Two Fingers Down
23537;Drumming Fingers
1920;Stop Sign
86496;Stop Sign
83762;Zooming Out With Two Fingers
25350;Sliding Two Fingers Right
31218;Sliding Two Fingers Left
13347;Thumb Down
36411;Swiping Down
7664;Swiping Right
136074;No gesture
144265;Swiping Down
113937;Drumming Fingers
141244;Swiping Down
10656;No gesture
137290;Thumb Down
25053;Sliding Two Fingers Down
94458;No gesture
81061;Swiping Right
64553;Sliding Two Fingers Left
78696;Drumming Fingers
113229;Swiping Right
20837;Sliding Two Fingers Up
71764;Sliding Two Fingers Down
125571;Swiping Up
40922;Zooming Out With Two Fingers
1732;Sliding Two Fingers Left
24564;Sliding Two Fingers Up
31437;Zooming In With Two Fingers
105655;Sliding Two Fingers Right
144154;Stop Sign
121949;Thumb Up
12578;Swiping Down
68543;Sliding Two Fingers Up
99328;Sliding Two Fingers Down
5040;Zooming Out With Two Fingers
3308;Stop Sign
34536;Swiping Down
143388;Sliding Two Fingers Right
16762;Sliding Two Fingers Up
25045;Thumb Down
65214;Sliding Two Fingers Down
75819;Zooming Out With Two Fingers
111349;Zooming In With Two Fingers
24464;No gesture
135598;Swiping Right
